PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/202337/,Luke Babbitt,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Nevada-Reno,2010,1,16,16
https://www.nba.com/player/202338/,Kevin Seraphin,https://www.nba.com/team/1610612741/traditional/,Chicago Bulls,Cholet Basket (France),2010,1,17,17
https://www.nba.com/player/202339/,Eric Bledsoe,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Kentucky,2010,1,18,18
https://www.nba.com/player/202340/,Avery Bradley,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Texas,2010,1,19,19
https://www.nba.com/player/202341/,James Anderson,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Oklahoma State,2010,1,20,20
https://www.nba.com/player/202342/,Craig Brackins,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Iowa State,2010,1,21,21
https://www.nba.com/player/202343/,Elliot Williams,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Memphis,2010,1,22,22
https://www.nba.com/player/202344/,Trevor Booker,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Clemson,2010,1,23,23
https://www.nba.com/player/202345/,Damion James,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Texas,2010,1,24,24
https://www.nba.com/player/202346/,Dominique Jones,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,South Florida,2010,1,25,25
https://www.nba.com/player/202347/,Quincy Pondexter,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Washington,2010,1,26,26
https://www.nba.com/player/202348/,Jordan Crawford,https://www.nba.com/team/1610612751/traditional/,New Jersey Nets,Xavier,2010,1,27,27
https://www.nba.com/player/202349/,Greivis Vasquez,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,Maryland,2010,1,28,28
https://www.nba.com/player/202350/,Daniel Orton,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Kentucky,2010,1,29,29
https://www.nba.com/player/202351/,Lazar Hayward,https://www.nba.com/team/1610612764/traditional/,Washington Wizards,Marquette,2010,1,30,30
https://www.nba.com/player/202353/,Tibor Pleiss,https://www.nba.com/team/1610612751/traditional/,New Jersey Nets,Brose Baskets (Germany),2010,2,1,31
https://www.nba.com/player/202354/,Dexter Pittman,https://www.nba.com/team/1610612748/traditional/,Miami Heat,Texas,2010,2,2,32
https://www.nba.com/player/202355/,Hassan Whiteside,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Marshall,2010,2,3,33
https://www.nba.com/player/202356/,Armon Johnson,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Nevada-Reno,2010,2,4,34
https://www.nba.com/player/202357/,Nemanja Bjelica,https://www.nba.com/team/1610612764/traditional/,Washington Wizards,KK Crvena zvezda (Serbia),2010,2,5,35
https://www.nba.com/player/202358/,Terrico White,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,Mississippi,2010,2,6,36
https://www.nba.com/player/202359/,Darington Hobson,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,New Mexico,2010,2,7,37
https://www.nba.com/player/202360/,Andy Rautins,https://www.nba.com/team/1610612752/traditional/,New York Knicks,Syracuse,2010,2,8,38
https://www.nba.com/player/202361/,Landry Fields,https://www.nba.com/team/1610612752/traditional/,New York Knicks,Stanford,2010,2,9,39
https://www.nba.com/player/202362/,Lance Stephenson,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,Cincinnati,2010,2,10,40
https://www.nba.com/player/202363/,Jarvis Varnado,https://www.nba.com/team/1610612748/traditional/,Miami Heat,Mississippi State,2010,2,11,41
https://www.nba.com/player/202364/,Da'Sean Butler,https://www.nba.com/team/1610612748/traditional/,Miami Heat,West Virginia,2010,2,12,42
https://www.nba.com/player/202365/,Devin Ebanks,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,West Virginia,2010,2,13,43
https://www.nba.com/player/202366/,Jerome Jordan,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,Tulsa,2010,2,14,44
https://www.nba.com/player/202370/,Paulao Prestes,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,CB Murcia (Spain),2010,2,15,45
https://www.nba.com/player/202371/,Gani Lawal,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Georgia Tech,2010,2,16,46
https://www.nba.com/player/202372/,Tiny Gallon,https://www.nba.com/team/1610612749/traditional/,Milwaukee Bucks,Oklahoma,2010,2,17,47
https://www.nba.com/player/202160/,Latavious Williams,https://www.nba.com/team/1610612748/traditional/,Miami Heat,Tulsa 66ers (D-League),2010,2,18,48
https://www.nba.com/player/202373/,Ryan Richards,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,CB Gran Canaria (Spain),2010,2,19,49
https://www.nba.com/player/202374/,Solomon Alabi,https://www.nba.com/team/1610612742/traditional/,Dallas Mavericks,Florida State,2010,2,20,50
https://www.nba.com/player/202375/,Magnum Rolle,https://www.nba.com/team/1610612760/traditional/,Oklahoma City Thunder,Louisiana Tech,2010,2,21,51
https://www.nba.com/player/202376/,Luke Harangody,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Notre Dame,2010,2,22,52
https://www.nba.com/player/202377/,Pape Sy,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,STB Le Havre (France),2010,2,23,53
https://www.nba.com/player/202378/,Willie Warren,https://www.nba.com/team/1610612746/traditional/,Los Angeles Clippers,Oklahoma,2010,2,24,54
https://www.nba.com/player/202379/,Jeremy Evans,https://www.nba.com/team/1610612762/traditional/,Utah Jazz,Western Kentucky,2010,2,25,55
https://www.nba.com/player/202380/,Hamady Ndiaye,https://www.nba.com/team/1610612750/traditional/,Minnesota Timberwolves,Rutgers,2010,2,26,56
https://www.nba.com/player/202385/,Ryan Reid,https://www.nba.com/team/1610612754/traditional/,Indiana Pacers,Florida State,2010,2,27,57
https://www.nba.com/player/202382/,Derrick Caracter,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Texas-El Paso,2010,2,28,58
https://www.nba.com/player/202383/,Stanley Robinson,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Connecticut,2010,2,29,59
https://www.nba.com/player/202384/,Dwayne Collins,https://www.nba.com/team/1610612756/traditional/,Phoenix Suns,Miami (FL),2010,2,30,60
