PLAYER_URL,PLAYER,TEAM_URL,TEAM,AFFILIATION,YEAR,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
https://www.nba.com/player/202728/,Keith Benson,https://www.nba.com/team/1610612737/traditional/,Atlanta Hawks,Oakland,2011,2,18,48
https://www.nba.com/player/202729/,Josh Selby,https://www.nba.com/team/1610612763/traditional/,Memphis Grizzlies,Kansas,2011,2,19,49
https://www.nba.com/player/202730/,Lavoy Allen,https://www.nba.com/team/1610612755/traditional/,Philadelphia 76ers,Temple,2011,2,20,50
https://www.nba.com/player/202739/,Jon Diebler,https://www.nba.com/team/1610612757/traditional/,Portland Trail Blazers,Ohio State,2011,2,21,51
https://www.nba.com/player/202731/,Vernon Macklin,https://www.nba.com/team/1610612765/traditional/,Detroit Pistons,Florida,2011,2,22,52
https://www.nba.com/player/202732/,DeAndre Liggins,https://www.nba.com/team/1610612753/traditional/,Orlando Magic,Kentucky,2011,2,23,53
https://www.nba.com/player/202733/,MIlan Macvan,https://www.nba.com/team/1610612739/traditional/,Cleveland Cavaliers,Maccabi Tel Aviv B.C. (Israel),2011,2,24,54
https://www.nba.com/player/202734/,E'Twaun Moore,https://www.nba.com/team/1610612738/traditional/,Boston Celtics,Purdue,2011,2,25,55
https://www.nba.com/player/202624/,Chukwudiebere Maduabum,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Bakersfield Jam (D-League),2011,2,26,56
https://www.nba.com/player/202735/,Tanguy Ngombo,https://www.nba.com/team/1610612742/traditional/,Dallas Mavericks,Al Rayyan Basketball Team (Qatar),2011,2,27,57
https://www.nba.com/player/202736/,Ater Majok,https://www.nba.com/team/1610612747/traditional/,Los Angeles Lakers,Gold Coast Blaze (Australia),2011,2,28,58
https://www.nba.com/player/202737/,Adam Hanga,https://www.nba.com/team/1610612759/traditional/,San Antonio Spurs,Alba Fehervar (Hungary),2011,2,29,59
https://www.nba.com/player/202738/,Isaiah Thomas,https://www.nba.com/team/1610612758/traditional/,Sacramento Kings,Washington,2011,2,30,60
