Text,Text1
"--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1,NOP,Zion Williamson\willizi01,Duke,1,24,668,540,150,50,.583,.429,.640,27.8,22.5,6.3,2.1,2.0,.141,2.1,0.7
2,2,MEM,Ja Morant\moranja01,Murray State,1,67,2074,1193,259,488,.477,.335,.776,31.0,17.8,3.9,7.3,3.8,.088,0.3,1.2
3,3,NYK,RJ Barrett\barrerj01,Duke,1,56,1704,803,279,143,.402,.320,.614,30.4,14.3,5.0,2.6,-0.5,-.015,-4.3,-1.0
4,4,LAL,De'Andre Hunter\huntede01,Virginia,1,63,2018,778,286,112,.410,.355,.764,32.0,12.3,4.5,1.8,0.1,.002,-4.7,-1.4
5,5,CLE,Darius Garland\garlada01,Vanderbilt,1,59,1824,728,111,229,.401,.355,.875,30.9,12.3,1.9,3.9,-1.3,-.034,-5.6,-1.7
6,6,PHO,Jarrett Culver\culveja01,Texas Tech,1,63,1506,580,212,110,.404,.299,.462,23.9,9.2,3.4,1.7,-0.1,-.004,-4.0,-0.8
7,7,CHI,Coby White\whiteco01,UNC,1,65,1674,859,230,175,.394,.354,.791,25.8,13.2,3.5,2.7,0.9,.026,-2.8,-0.4
8,8,ATL,Jaxson Hayes\hayesja02,Texas,1,64,1080,472,259,56,.672,.250,.647,16.9,7.4,4.0,0.9,3.9,.171,-0.3,0.5
9,9,WAS,Rui Hachimura\hachiru01,Gonzaga,1,48,1444,649,294,87,.466,.287,.829,30.1,13.5,6.1,1.8,1.8,.060,-3.2,-0.4
10,10,ATL,Cam Reddish\reddica01,Duke,1,58,1551,610,216,87,.384,.332,.802,26.7,10.5,3.7,1.5,-0.4,-.011,-4.2,-0.9
11,11,MIN,Cameron Johnson\johnsca02,UNC,1,57,1255,504,187,69,.435,.390,.807,22.0,8.8,3.3,1.2,2.7,.102,0.3,0.7
12,12,CHO,PJ Washington\washipj01,Kentucky,1,58,1759,710,316,123,.455,.374,.647,30.3,12.2,5.4,2.1,2.0,.054,-1.6,0.2
13,13,MIA,Tyler Herro\herroty01,Kentucky,1,55,1508,743,224,121,.428,.389,.870,27.4,13.5,4.1,2.2,1.6,.050,-1.6,0.1
14,14,BOS,Romeo Langford\langfro01,Indiana,1,32,370,79,41,13,.350,.185,.720,11.6,2.5,1.3,0.4,0.2,.025,-4.9,-0.3
15,15,DET,Sekou Doumbouya\doumbse01,,1,38,754,243,118,19,.390,.286,.674,19.8,6.4,3.1,0.5,-0.3,-.020,-6.7,-0.9
16,16,ORL,Chuma Okeke\okekech01,Auburn,,,,,,,,,,,,,,,,,
17,17,BRK,Nickeil Alexander-Walker\alexani01,Virginia Tech,1,47,591,267,84,89,.368,.346,.676,12.6,5.7,1.8,1.9,-0.2,-.020,-4.6,-0.4
18,18,IND,Goga Bitadze\bitadgo01,,1,54,471,172,106,23,.467,.190,.727,8.7,3.2,2.0,0.4,0.7,.067,-2.3,0.0
19,19,SAS,Luka Šamanić\samanlu01,,1,3,48,16,10,6,.313,.375,.750,16.0,5.3,3.3,2.0,0.0,.011,-4.1,0.0
20,20,BOS,Matisse Thybulle\thybuma01,Washington,1,65,1287,305,107,79,.423,.357,.610,19.8,4.7,1.6,1.2,2.3,.086,0.3,0.8
21,21,OKC,Brandon Clarke\clarkbr01,Gonzaga,1,58,1300,700,345,81,.618,.359,.759,22.4,12.1,5.9,1.4,5.0,.183,3.1,1.7
22,22,BOS,Grant Williams\willigr01,Tennessee,1,69,1043,237,178,68,.412,.250,.722,15.1,3.4,2.6,1.0,1.6,.071,-2.7,-0.2
23,23,UTA,Darius Bazley\bazleda01,,1,61,1130,342,246,41,.394,.348,.694,18.5,5.6,4.0,0.7,1.0,.041,-1.6,0.1
24,24,PHI,Ty Jerome\jeromty01,Virginia,1,31,328,102,46,44,.336,.280,.750,10.6,3.3,1.5,1.4,0.0,-.003,-3.8,-0.2
25,25,POR,Nassir Little\littlna01,UNC,1,48,573,172,108,22,.430,.237,.636,11.9,3.6,2.3,0.5,0.6,.047,-3.5,-0.2
26,26,CLE,Dylan Windler\windldy01,Belmont,,,,,,,,,,,,,,,,,
27,27,BRK,Mfiondu Kabengele\kabenmf01,Florida State,1,12,64,42,11,2,.438,.450,1.000,5.3,3.5,0.9,0.2,0.2,.173,2.2,0.1
28,28,GSW,Jordan Poole\poolejo01,Michigan,1,57,1274,503,118,134,.333,.279,.798,22.4,8.8,2.1,2.4,-1.2,-.047,-6.6,-1.5
29,29,SAS,Keldon Johnson\johnske04,Kentucky,1,17,301,154,57,15,.596,.591,.795,17.7,9.1,3.4,0.9,1.1,.174,1.5,0.3
30,30,MIL,Kevin Porter\porteke02,USC,1,50,1162,498,162,109,.442,.335,.723,23.2,10.0,3.2,2.2,0.3,.012,-3.8,-0.5
31,31,BRK,Nicolas Claxton\claxtni01,Georgia,1,15,187,66,44,16,.563,.143,.524,12.5,4.4,2.9,1.1,0.5,.121,-0.6,0.1
32,32,PHO,KZ Okpala\okpalkz01,Stanford,1,5,26,7,5,1,.600,.000,.500,5.2,1.4,1.0,0.2,0.1,.118,2.7,0.0
33,33,PHI,Carsen Edwards\edwarca01,Purdue,1,37,351,121,47,24,.328,.316,.684,9.5,3.3,1.3,0.6,0.1,.014,-4.6,-0.2
34,34,PHI,Bruno Fernando\fernabr01,Maryland,1,56,713,240,198,49,.518,.135,.569,12.7,4.3,3.5,0.9,0.8,.055,-4.1,-0.4
35,35,ATL,Marcos Louzada Silva\louzama01,,,,,,,,,,,,,,,,,,
36,36,CHO,Cody Martin\martico01,Nevada,1,48,903,238,158,95,.430,.234,.646,18.8,5.0,3.3,2.0,1.0,.052,-2.2,0.0
37,37,DAL,Deividas Sirvydis\sirvyde01,,,,,,,,,,,,,,,,,,
38,38,CHI,Daniel Gafford\gaffoda01,Arkansas,1,43,609,220,106,21,.701,,.533,14.2,5.1,2.5,0.5,1.9,.146,-1.3,0.1
39,39,NOP,Alen Smailagić\smailal01,,1,14,139,59,27,13,.500,.231,.842,9.9,4.2,1.9,0.9,0.2,.081,-2.2,0.0
40,40,SAC,Justin James\jamesju01,Wyoming,1,36,232,89,32,18,.417,.310,.476,6.4,2.5,0.9,0.5,0.1,.028,-1.4,0.0
41,41,GSW,Eric Paschall\pascher01,Villanova,1,60,1654,837,275,127,.497,.287,.774,27.6,14.0,4.6,2.1,2.1,.062,-2.7,-0.3
42,42,PHI,Admiral Schofield\schofad01,Tennessee,1,33,368,99,47,15,.380,.311,.667,11.2,3.0,1.4,0.5,0.1,.017,-5.5,-0.3
43,43,MIN,Jaylen Nowell\nowelja01,Washington,1,15,151,57,13,19,.358,.115,.941,10.1,3.8,0.9,1.3,0.2,.051,-3.8,-0.1
44,44,MIA,Bol Bol\bolbo01,Oregon,1,7,87,40,19,6,.500,.444,.800,12.4,5.7,2.7,0.9,0.1,.063,-2.9,0.0
45,45,DET,Isaiah Roby\robyis01,Nebraska,1,3,11,0,2,0,.000,,,3.7,0.0,0.7,0.0,0.0,-.188,-15.5,0.0
46,46,ORL,Talen Horton-Tucker\hortota01,Iowa State,1,6,81,34,7,6,.467,.308,.500,13.5,5.7,1.2,1.0,0.1,.070,-2.1,0.0
47,47,SAC,Ignas Brazdeikis\brazdig01,Michigan,1,9,53,17,5,4,.273,.111,.800,5.9,1.9,0.6,0.4,-0.1,-.108,-9.0,-0.1
48,48,LAC,Terance Mann\mannte01,Florida State,1,41,362,99,55,53,.468,.350,.667,8.8,2.4,1.3,1.3,0.8,.106,-1.6,0.0
49,49,SAS,Quinndary Weatherspoon\weathqu01,Mississippi State,1,11,78,12,7,11,.294,.200,.500,7.1,1.1,0.6,1.0,-0.1,-.071,-7.4,-0.1
50,50,IND,Jarrell Brantley\brantja01,College of Charleston,1,9,96,24,20,11,.357,.231,.500,10.7,2.7,2.2,1.2,0.0,-.006,-4.6,-0.1
51,51,BOS,Tremont Waters\watertr01,LSU,1,11,119,40,12,16,.286,.167,1.000,10.8,3.6,1.1,1.5,-0.3,-.103,-7.5,-0.2
52,52,CHO,Jalen McDaniels\mcdanja01,San Diego State,1,16,293,89,65,13,.471,.375,.824,18.3,5.6,4.1,0.8,0.5,.078,-3.3,-0.1
53,53,UTA,Justin Wright-Foreman\wrighju02,Hofstra,1,4,45,19,5,7,.350,.200,.750,11.3,4.8,1.3,1.8,0.0,-.008,-9.0,-0.1
54,54,PHI,Marial Shayok\shayoma01,Iowa State,1,4,28,11,7,1,.250,.333,.750,7.0,2.8,1.8,0.3,-0.1,-.130,-13.0,-0.1
55,55,NYK,Kyle Guy\guyky01,Virginia,1,3,10,4,1,1,.400,.000,,3.3,1.3,0.3,0.3,0.0,-.045,-12.3,0.0
56,56,LAC,Jaylen Hands\handsja01,UCLA,,,,,,,,,,,,,,,,,
57,57,NOP,Jordan Bone\bonejo01,Tennessee,1,10,53,12,4,8,.250,.200,,5.3,1.2,0.4,0.8,-0.1,-.117,-11.9,-0.1
58,58,GSW,Miye Oni\onimi01,Yale,1,10,109,35,17,4,.375,.368,.800,10.9,3.5,1.7,0.4,0.1,.063,-4.3,-0.1
59,59,TOR,Dewan Hernandez\hernade01,Miami (FL),1,6,28,14,14,3,.357,.500,.600,4.7,2.3,2.3,0.5,0.0,.043,-9.6,-0.1
60,60,SAC,Vanja Marinković\marinva01,,,,,,,,,,,,,,,,,,",2019
"--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Round 1,Round 1,,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1,PHO,Deandre Ayton\aytonde01,Arizona,2,109,3419,1849,1165,197,.570,.176,.748,31.4,17.0,10.7,1.8,9.0,.126,0.3,2.0
2,2,SAC,Marvin Bagley\baglema01,Duke,2,75,1901,1108,568,72,.497,.288,.703,25.3,14.8,7.6,1.0,4.0,.100,-1.4,0.3
3,3,ATL,Luka Dončić\doncilu01,,2,133,4365,3285,1136,967,.445,.321,.737,32.8,24.7,8.5,7.3,13.7,.151,6.0,8.8
4,4,MEM,Jaren Jackson\jacksja02,Michigan State,2,115,3137,1788,534,142,.485,.384,.757,27.3,15.5,4.6,1.2,6.8,.104,0.1,1.7
5,5,DAL,Trae Young\youngtr01,Oklahoma,2,141,4623,3327,556,1213,.428,.344,.847,32.8,23.6,3.9,8.6,9.1,.095,1.5,4.0
6,6,ORL,Mohamed Bamba\bambamo01,Texas,2,109,1644,624,535,81,.471,.328,.624,15.1,5.7,4.9,0.7,4.2,.121,-0.4,0.7
7,7,CHI,Wendell Carter\cartewe01,Duke,2,87,2366,939,712,129,.508,.197,.761,27.2,10.8,8.2,1.5,5.2,.105,-2.0,0.0
8,8,CLE,Collin Sexton\sextoco01,Alabama,2,147,4748,2720,440,435,.450,.392,.843,32.3,18.5,3.0,3.0,1.9,.019,-3.4,-1.7
9,9,NYK,Kevin Knox\knoxke01,Kentucky,2,140,3324,1382,519,143,.367,.337,.697,23.7,9.9,3.7,1.0,-1.2,-.017,-5.2,-2.7
10,10,PHI,Mikal Bridges\bridgmi01,Villanova,2,155,4459,1351,556,302,.467,.345,.825,28.8,8.7,3.6,1.9,7.7,.083,-0.5,1.7
11,11,CHO,Shai Gilgeous-Alexander\gilgesh01,Kentucky,2,152,4602,2220,644,502,.473,.354,.804,30.3,14.6,4.2,3.3,9.5,.099,0.7,3.1
12,12,LAC,Miles Bridges\bridgmi02,Michigan State,2,145,3691,1440,685,209,.440,.328,.788,25.5,9.9,4.7,1.4,4.5,.059,-1.7,0.3
13,13,LAC,Jerome Robinson\robinje01,Boston College,2,96,1299,431,170,106,.379,.319,.697,13.5,4.5,1.8,1.1,0.3,.010,-4.1,-0.7
14,14,DEN,Michael Porter\portemi01,Missouri,1,55,903,512,259,46,.509,.422,.833,16.4,9.3,4.7,0.8,2.9,.154,1.5,0.8
15,15,WAS,Troy Brown\browntr01,Oregon,2,121,2512,964,528,258,.432,.335,.758,20.8,8.0,4.4,2.1,3.0,.058,-1.7,0.2
16,16,PHO,Zhaire Smith\smithzh01,Texas Tech,2,13,143,48,15,12,.378,.316,.667,11.0,3.7,1.2,0.9,0.0,.011,-6.1,-0.2
17,17,MIL,Donte DiVincenzo\divindo01,Villanova,2,93,1931,741,383,185,.445,.318,.735,20.8,8.0,4.1,2.0,4.9,.121,0.6,1.3
18,18,SAS,Lonnie Walker\walkelo01,Miami (FL),2,78,1106,434,156,77,.417,.404,.732,14.2,5.6,2.0,1.0,0.4,.016,-3.4,-0.4
19,19,ATL,Kevin Huerter\huertke01,Maryland,2,131,3808,1411,473,427,.416,.383,.783,29.1,10.8,3.6,3.3,3.0,.038,-2.0,0.0
20,20,MIN,Josh Okogie\okogijo01,Georgia Tech,2,136,3304,1103,486,190,.404,.274,.765,24.3,8.1,3.6,1.4,3.4,.050,-2.8,-0.6
21,21,UTA,Grayson Allen\allengr01,Duke,2,76,1134,541,108,77,.429,.371,.800,14.9,7.1,1.4,1.0,1.2,.053,-3.2,-0.3
22,22,CHI,Chandler Hutchison\hutchch01,Boise State,2,72,1422,447,293,60,.458,.295,.595,19.8,6.2,4.1,0.8,1.2,.041,-3.4,-0.5
23,23,IND,Aaron Holiday\holidaa01,UCLA,2,116,2263,921,223,312,.410,.374,.839,19.5,7.9,1.9,2.7,3.0,.064,-1.6,0.2
24,24,POR,Anfernee Simons\simonan01,,2,90,1590,654,165,110,.404,.333,.787,17.7,7.3,1.8,1.2,0.2,.007,-4.6,-1.0
25,25,LAL,Moritz Wagner\wagnemo01,Michigan,2,88,1281,600,304,80,.494,.299,.818,14.6,6.8,3.5,0.9,1.9,.072,-3.0,-0.3
26,26,PHI,Landry Shamet\shamela01,Wichita State,2,132,3254,1214,234,216,.420,.402,.828,24.7,9.2,1.8,1.6,6.2,.091,-1.8,0.2
27,27,BOS,Robert Williams\williro04,Texas A&M,2,61,671,231,209,34,.719,,.633,11.0,3.8,3.4,0.6,3.2,.231,3.7,1.0
28,28,GSW,Jacob Evans\evansja02,Cincinnati,2,59,622,168,66,54,.337,.315,.833,10.5,2.8,1.1,0.9,-0.6,-.047,-7.4,-0.8
29,29,BRK,Džanan Musa\musadz01,,2,49,526,211,91,45,.376,.227,.726,10.7,4.3,1.9,0.9,0.0,.003,-4.6,-0.4
30,30,ATL,Omari Spellman\spellom01,Villanova,2,95,1691,642,413,94,.417,.366,.766,17.8,6.8,4.3,1.0,2.4,.068,-1.5,0.2
31,31,PHO,Élie Okobo\okoboel01,,2,108,1677,523,188,242,.395,.315,.737,15.5,4.8,1.7,2.2,0.5,.014,-4.1,-0.9
32,32,MEM,Jevon Carter\carteje01,West Virginia,2,97,1522,459,184,153,.367,.387,.831,15.7,4.7,1.9,1.6,1.8,.057,-1.1,0.3
33,33,DAL,Jalen Brunson\brunsja01,Villanova,2,130,2613,1144,303,418,.467,.352,.759,20.1,8.8,2.3,3.2,4.7,.086,-1.4,0.4
34,34,ATL,Devonte' Graham\grahade01,Kansas,2,109,2887,1362,275,592,.375,.357,.810,26.5,12.5,2.5,5.4,3.8,.064,-0.6,1.0
35,35,ORL,Melvin Frazier\frazime01,Tulane,2,29,170,55,15,4,.400,.364,.375,5.9,1.9,0.5,0.1,0.0,.008,-5.4,-0.2
36,36,NYK,Mitchell Robinson\robinmi01,,2,127,2772,1075,851,73,.720,,.583,21.8,8.5,6.7,0.6,12.9,.223,2.7,3.3
37,37,SAC,Gary Trent\trentga02,Duke,2,76,1443,581,111,66,.432,.405,.769,19.0,7.6,1.5,0.9,2.3,.075,-1.1,0.3
38,38,PHI,Khyri Thomas\thomakh01,Creighton,2,34,256,78,21,11,.314,.306,.600,7.5,2.3,0.6,0.3,0.0,-.005,-5.7,-0.2
39,39,PHI,Isaac Bonga\bongais01,,2,88,1370,349,247,91,.461,.316,.780,15.6,4.0,2.8,1.0,1.6,.057,-3.0,-0.3
40,40,BRK,Rodions Kurucs\kurucro01,,2,110,1978,749,383,103,.449,.332,.738,18.0,6.8,3.5,0.9,2.4,.058,-2.7,-0.3
41,41,ORL,Jarred Vanderbilt\vandeja01,Kentucky,2,28,115,36,32,5,.519,.000,.667,4.1,1.3,1.1,0.2,0.0,.012,-4.9,-0.1
42,42,DET,Bruce Brown\brownbr01,Miami (FL),2,132,3083,836,459,321,.424,.302,.743,23.4,6.3,3.5,2.4,3.6,.056,-2.2,-0.2
43,43,DEN,Justin Jackson\jacksju02,Maryland,,,,,,,,,,,,,,,,,
44,44,WAS,Issuf Sanon\sanonis01,,,,,,,,,,,,,,,,,,
45,45,BRK,Hamidou Diallo\diallha01,Kentucky,2,97,1422,508,264,53,.449,.247,.607,14.7,5.2,2.7,0.5,1.2,.039,-4.0,-0.7
46,46,HOU,De'Anthony Melton\meltode01,USC,2,110,2151,705,354,334,.397,.294,.765,19.6,6.4,3.2,3.0,1.8,.040,-1.3,0.3
47,47,LAL,Sviatoslav Mykhailiuk\mykhasv01,Kansas,2,98,1705,637,140,143,.389,.385,.767,17.4,6.5,1.4,1.5,1.5,.042,-2.7,-0.3
48,48,MIN,Keita Bates-Diop\bateske01,Ohio State,2,74,1247,439,210,47,.426,.303,.699,16.9,5.9,2.8,0.6,1.5,.059,-2.2,-0.1
49,49,SAS,Chimezie Metu\metuch01,USC,2,47,250,109,69,23,.430,.000,.767,5.3,2.3,1.5,0.5,0.0,-.003,-4.3,-0.1
50,50,IND,Alize Johnson\johnsal02,Missouri State,2,31,182,47,67,8,.356,.400,.611,5.9,1.5,2.2,0.3,0.3,.081,-3.7,-0.1
51,51,NOP,Tony Carr\carrto01,Penn State,,,,,,,,,,,,,,,,,
52,52,UTA,Vince Edwards\edwarvi01,Purdue,1,2,16,3,2,0,.250,.250,,8.0,1.5,1.0,0.0,0.0,-.014,-6.4,0.0
53,53,OKC,Devon Hall\hallde01,Virginia,1,11,81,20,7,13,.200,.235,.500,7.4,1.8,0.6,1.2,-0.2,-.116,-6.4,-0.1
54,54,DAL,Shake Milton\miltosh01,SMU,2,60,1073,464,123,122,.462,.402,.778,17.9,7.7,2.1,2.0,2.4,.109,-1.5,0.1
55,55,CHO,Arnoldas Kulboka\kulboar01,,,,,,,,,,,,,,,,,,
56,56,PHI,Ray Spalding\spaldra01,Louisville,1,14,148,54,48,5,.532,.000,.333,10.6,3.9,3.4,0.4,0.2,.051,-5.1,-0.1
57,57,OKC,Kevin Hervey\herveke01,UT Arlington,1,10,52,17,12,5,.259,.150,,5.2,1.7,1.2,0.5,-0.1,-.085,-5.1,0.0
58,58,DEN,Thomas Welsh\welshth01,UCLA,1,11,36,18,4,5,.538,.429,.500,3.3,1.6,0.4,0.5,0.1,.162,1.2,0.0
59,59,PHO,George King\kingge03,Colorado,1,1,6,0,1,0,,,,6.0,0.0,1.0,0.0,0.0,-.001,-7.9,0.0
60,60,PHI,Kostas Antetokounmpo\antetko01,Dayton,2,7,31,9,4,2,.500,,.500,4.4,1.3,0.6,0.3,0.0,.037,-5.0,0.0",2018
