NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/162-zydrunas-ilgauskas,Zydrunas Ilgauskas,5.0,24,616,.195,.050,.6,-1.5,21.9,12.5,1.4
https://www.boxscoregeeks.com/players/819-zendon-hamilton,Zendon Hamilton,4.5,3,19,-.169,-.315,-.1,-12.9,22.7,20.2,0
https://www.boxscoregeeks.com/players/1192-zan-tabak,Zan Tabak,5.0,55,777,.206,.060,1.0,-1.2,13.3,13.2,2.0
https://www.boxscoregeeks.com/players/1134-william-avery,William Avery,1.0,55,463,-.005,-.085,-.8,-5.7,16.0,3.0,7.8
https://www.boxscoregeeks.com/players/1215-will-perdue,Will Perdue,5.0,13,58,.523,.378,.5,8.7,11.6,14.9,1.7
https://www.boxscoregeeks.com/players/911-wesley-person,Wesley Person,2.0,44,958,.147,.076,1.5,-.7,15.7,6.5,3.2
https://www.boxscoregeeks.com/players/936-wang-zhizhi,Wang Zhizhi,5.0,5,38,-.030,-.175,-.1,-8.5,30.3,8.8,0
https://www.boxscoregeeks.com/players/839-walter-mccarty,Walter McCarty,4.0,60,478,.120,-.025,-.3,-3.9,13.2,8.1,3.9
https://www.boxscoregeeks.com/players/1050-walt-williams,Walt Williams,3.0,72,1583,.135,.065,2.1,-1.1,18.2,7.4,2.9
https://www.boxscoregeeks.com/players/631-wally-szczerbiak,Wally Szczerbiak,3.0,82,2856,.219,.148,8.8,1.5,19.2,7.5,4.4
https://www.boxscoregeeks.com/players/823-voshon-lenard,Voshon Lenard,2.0,80,2331,.099,.029,1.4,-2.2,20.0,4.8,3.9
https://www.boxscoregeeks.com/players/1144-vonteego-cummings,Vonteego Cummings,1.0,66,1495,.034,-.045,-1.4,-4.5,15.5,4.4,7.3
https://www.boxscoregeeks.com/players/1027-vladimir-stepania,Vladimir Stepania,5.0,29,280,.226,.080,.5,-.6,14.1,18.7,2.7
https://www.boxscoregeeks.com/players/932-vlade-divac,Vlade Divac,5.0,81,2420,.311,.165,8.3,2.1,19.3,13.3,4.6
https://www.boxscoregeeks.com/players/805-vitaly-potapenko,Vitaly Potapenko,5.0,82,1901,.245,.100,4.0,.0,15.4,12.5,1.6
https://www.boxscoregeeks.com/players/1149-vinny-del-negro,Vinny Del Negro,2.0,65,922,.156,.086,1.7,-.4,13.2,4.3,6.6
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.9,75,2979,.233,.163,10.1,2.0,33.4,6.7,4.7
https://www.boxscoregeeks.com/players/837-vin-baker,Vin Baker,4.5,76,2129,.070,-.076,-3.4,-5.4,20.9,9.7,2.0
https://www.boxscoregeeks.com/players/1172-vernon-maxwell,Vernon Maxwell,2.0,43,660,-.019,-.089,-1.2,-5.8,14.6,4.8,3.6
https://www.boxscoregeeks.com/players/1188-tyus-edney,Tyus Edney,1.0,24,263,.145,.065,.4,-1.0,19.3,4.4,9.9
https://www.boxscoregeeks.com/players/651-tyronn-lue,Tyronn Lue,1.0,38,468,.063,-.017,-.2,-3.6,13.3,3.3,4.6
https://www.boxscoregeeks.com/players/1159-tyrone-nesby,Tyrone Nesby,3.8,62,1556,.019,-.114,-3.7,-6.6,15.8,5.3,2.3
https://www.boxscoregeeks.com/players/1008-tyrone-hill,Tyrone Hill,4.0,76,2363,.259,.114,5.6,.5,14.8,14.0,1.0
https://www.boxscoregeeks.com/players/1219-tyrone-corbin,Tyrone Corbin,3.0,15,117,-.239,-.309,-.8,-12.7,8.2,5.3,1.6
https://www.boxscoregeeks.com/players/699-troy-hudson,Troy Hudson,1.0,75,1008,.025,-.054,-1.1,-4.8,17.0,5.0,7.7
https://www.boxscoregeeks.com/players/1081-travis-knight,Travis Knight,5.0,45,256,.019,-.127,-.7,-7.0,5.4,9.9,.9
https://www.boxscoregeeks.com/players/944-travis-best,Travis Best,1.0,77,2457,.206,.127,6.5,.9,17.9,4.3,9.2
https://www.boxscoregeeks.com/players/1108-trajan-langdon,Trajan Langdon,2.0,65,1116,.130,.059,1.4,-1.2,16.7,3.8,3.5
https://www.boxscoregeeks.com/players/1026-tracy-murray,Tracy Murray,3.2,51,588,.031,-.056,-.7,-4.8,21.0,6.6,1.9
https://www.boxscoregeeks.com/players/466-tracy-mcgrady,Tracy McGrady,2.2,77,3088,.262,.192,12.3,2.9,32.1,9.0,5.5
https://www.boxscoregeeks.com/players/1163-tony-smith,Tony Smith,1.5,6,78,-.109,-.184,-.3,-8.8,10.5,1.8,6.2
