NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/162-zydrunas-ilgauskas,Zydrunas Ilgauskas,5.0,81,2539,.282,.135,7.2,1.1,23.4,12.3,2.1
https://www.boxscoregeeks.com/players/865-zoran-planinic,Zoran Planinic,1.0,49,473,.084,.017,.2,-2.6,15.5,5.6,6.9
https://www.boxscoregeeks.com/players/819-zendon-hamilton,Zendon Hamilton,4.9,45,472,.344,.197,1.9,3.1,17.2,14.8,1.3
https://www.boxscoregeeks.com/players/841-zeljko-rebraca,Zeljko Rebraca,5.0,24,273,.146,.000,.0,-3.1,16.0,10.2,1.1
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,4.5,59,664,.163,.016,.2,-2.6,14.0,12.6,.9
https://www.boxscoregeeks.com/players/827-zarko-cabarkapa,Zarko Cabarkapa,3.5,49,570,-.012,-.119,-1.4,-6.8,17.1,8.3,3.4
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.3,81,3067,.186,.039,2.5,-1.9,25.4,13.3,2.6
https://www.boxscoregeeks.com/players/417-yao-ming,Yao Ming,5.0,82,2692,.319,.172,9.6,2.3,25.5,13.1,2.2
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,2.0,53,767,-.071,-.136,-2.2,-7.3,22.8,4.1,3.3
https://www.boxscoregeeks.com/players/911-wesley-person,Wesley Person,2.4,58,1037,.122,.057,1.2,-1.3,15.6,5.4,3.1
https://www.boxscoregeeks.com/players/936-wang-zhizhi,Wang Zhizhi,5.0,16,114,.060,-.087,-.2,-5.8,19.8,7.6,.8
https://www.boxscoregeeks.com/players/839-walter-mccarty,Walter McCarty,4.0,77,1900,.149,.002,.1,-3.0,15.3,6.0,3.1
https://www.boxscoregeeks.com/players/631-wally-szczerbiak,Wally Szczerbiak,3.0,28,622,.157,.091,1.2,-.2,22.0,6.8,2.5
https://www.boxscoregeeks.com/players/823-voshon-lenard,Voshon Lenard,2.1,73,2233,.064,-.001,-.1,-3.1,22.3,4.3,3.2
https://www.boxscoregeeks.com/players/1027-vladimir-stepania,Vladimir Stepania,5.0,42,453,.246,.099,.9,.0,11.4,13.2,2.4
https://www.boxscoregeeks.com/players/432-vladimir-radmanovic,Vladimir Radmanovic,3.5,77,2321,.185,.079,3.8,-.6,19.1,8.4,2.9
https://www.boxscoregeeks.com/players/932-vlade-divac,Vlade Divac,5.0,81,2317,.244,.097,4.7,-.1,16.6,9.6,8.9
https://www.boxscoregeeks.com/players/805-vitaly-potapenko,Vitaly Potapenko,5.0,65,1419,.135,-.012,-.3,-3.4,15.5,9.8,1.8
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.5,73,2785,.115,.050,2.9,-1.5,28.4,6.0,6.0
https://www.boxscoregeeks.com/players/837-vin-baker,Vin Baker,4.5,54,1313,.198,.051,1.4,-1.5,19.4,10.2,2.4
https://www.boxscoregeeks.com/players/160-udonis-haslem,Udonis Haslem,4.6,75,1795,.287,.140,5.2,1.3,14.7,12.6,1.4
https://www.boxscoregeeks.com/players/368-tyson-chandler,Tyson Chandler,5.0,35,782,.356,.209,3.4,3.4,13.1,16.6,1.4
https://www.boxscoregeeks.com/players/651-tyronn-lue,Tyronn Lue,1.0,76,2332,.113,.046,2.2,-1.6,16.4,3.8,6.5
https://www.boxscoregeeks.com/players/1008-tyrone-hill,Tyrone Hill,5.0,5,38,.201,.055,.0,-1.4,11.4,10.1,0
https://www.boxscoregeeks.com/players/420-troy-murphy,Troy Murphy,4.5,28,610,.205,.058,.7,-1.3,22.0,13.6,1.6
https://www.boxscoregeeks.com/players/699-troy-hudson,Troy Hudson,1.0,29,503,.025,-.042,-.4,-4.4,20.8,3.3,6.7
https://www.boxscoregeeks.com/players/1005-troy-bell,Troy Bell,1.0,6,34,-.539,-.606,-.4,-21.9,15.5,5.6,5.6
https://www.boxscoregeeks.com/players/563-trenton-hassell,Trenton Hassell,2.7,81,2264,.182,.117,5.5,.5,8.6,5.4,2.8
https://www.boxscoregeeks.com/players/922-tremaine-fowlkes,Tremaine Fowlkes,3.0,36,261,.163,.098,.5,.0,8.1,9.7,2.6
https://www.boxscoregeeks.com/players/198-travis-outlaw,Travis Outlaw,3.0,8,19,.177,.111,.0,.4,20.2,10.1,2.5
https://www.boxscoregeeks.com/players/981-travis-hansen,Travis Hansen,2.0,41,507,.056,-.009,-.1,-3.4,11.6,6.6,1.8
https://www.boxscoregeeks.com/players/944-travis-best,Travis Best,1.0,61,762,.107,.040,.6,-1.8,10.8,4.3,7.1
https://www.boxscoregeeks.com/players/1026-tracy-murray,Tracy Murray,3.0,7,35,-.100,-.166,-.1,-8.2,11.0,6.9,1.4
https://www.boxscoregeeks.com/players/466-tracy-mcgrady,Tracy McGrady,2.8,67,2675,.185,.120,6.7,.7,33.7,7.2,6.6
https://www.boxscoregeeks.com/players/915-torraye-braggs,Torraye Braggs,4.0,15,154,.195,.048,.2,-1.6,12.5,12.2,2.2
https://www.boxscoregeeks.com/players/310-tony-parker,Tony Parker,1.0,75,2577,.166,.099,5.3,.0,20.5,4.4,7.7
https://www.boxscoregeeks.com/players/968-tony-massenburg,Tony Massenburg,4.0,59,789,.110,-.037,-.6,-4.2,15.3,11.4,1.8
https://www.boxscoregeeks.com/players/826-tony-delk,Tony Delk,1.0,33,509,.085,.018,.2,-2.5,18.6,5.6,2.6
https://www.boxscoregeeks.com/players/357-tony-battie,Tony Battie,4.5,73,1478,.218,.072,2.2,-.9,13.3,11.7,1.9
https://www.boxscoregeeks.com/players/860-toni-kukoc,Toni Kukoc,3.5,73,1522,.207,.101,3.2,.1,19.4,8.5,6.3
https://www.boxscoregeeks.com/players/895-tom-gugliotta,Tom Gugliotta,4.0,55,819,.174,.027,.5,-2.2,9.4,11.0,3.7
https://www.boxscoregeeks.com/players/569-tim-thomas,Tim Thomas,3.7,66,2089,.133,.011,.5,-2.7,22.3,7.4,2.8
https://www.boxscoregeeks.com/players/303-tim-duncan,Tim Duncan,4.5,69,2527,.409,.262,13.8,5.1,29.2,16.3,4.0
https://www.boxscoregeeks.com/players/931-tierre-brown,Tierre Brown,1.0,3,17,-.513,-.581,-.2,-21.1,16.9,2.8,5.6
https://www.boxscoregeeks.com/players/901-theron-smith,Theron Smith,3.8,20,178,.154,.023,.1,-2.4,11.9,11.1,1.9
https://www.boxscoregeeks.com/players/434-theo-ratliff,Theo Ratliff,5.0,85,2664,.298,.151,8.4,1.6,12.1,11.1,1.3
https://www.boxscoregeeks.com/players/429-tayshaun-prince,Tayshaun Prince,3.5,82,2701,.240,.134,7.6,1.1,14.9,6.9,3.4
https://www.boxscoregeeks.com/players/899-tamar-slay,Tamar Slay,3.0,22,165,.009,-.056,-.2,-4.8,15.4,7.3,4.1
https://www.boxscoregeeks.com/players/502-t-j-ford,T.J. Ford,1.0,55,1472,.134,.067,2.0,-1.0,12.8,5.8,11.6
https://www.boxscoregeeks.com/players/655-stromile-swift,Stromile Swift,4.4,77,1528,.268,.121,3.9,.7,22.8,11.9,1.2
https://www.boxscoregeeks.com/players/597-steven-hunter,Steven Hunter,4.5,59,789,.219,.073,1.2,-.8,11.4,10.3,.7
https://www.boxscoregeeks.com/players/900-steve-smith,Steve Smith,2.3,71,929,.100,.035,.7,-2.0,18.5,4.2,2.9
https://www.boxscoregeeks.com/players/269-steve-nash,Steve Nash,1.0,78,2612,.284,.217,11.8,3.7,20.7,4.3,12.6
