NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/162-zydrunas-ilgauskas,Zydrunas Ilgauskas,5.0,65,1765,.278,.107,3.9,.3,22.8,13.3,1.7
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,77,1473,.313,.143,4.4,1.4,15.7,14.2,1.9
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.5,50,1756,.235,.065,2.4,-1.1,28.5,13.8,2.8
https://www.boxscoregeeks.com/players/341-yi-jianlian,Yi Jianlian,4.0,61,1421,.116,-.054,-1.6,-4.8,17.7,11.0,2.0
https://www.boxscoregeeks.com/players/417-yao-ming,Yao Ming,5.0,77,2589,.371,.200,10.8,3.1,28.1,14.1,2.5
https://www.boxscoregeeks.com/players/587-yakhouba-diawara,Yakhouba Diawara,2.9,63,850,.075,-.009,-.2,-3.4,12.0,4.6,1.5
https://www.boxscoregeeks.com/players/67-wilson-chandler,Wilson Chandler,3.3,82,2734,.132,.021,1.2,-2.4,20.8,7.8,3.0
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,2.0,81,1827,.076,-.009,-.3,-3.3,18.0,3.3,4.2
https://www.boxscoregeeks.com/players/669-will-solomon,Will Solomon,1.0,53,712,.107,.015,.2,-2.6,17.7,4.3,9.0
https://www.boxscoregeeks.com/players/76-will-bynum,Will Bynum,1.0,57,802,.117,.024,.4,-2.3,24.5,4.5,9.4
https://www.boxscoregeeks.com/players/637-walter-sharpe,Walter Sharpe,3.5,8,19,-.234,-.361,-.1,-14.3,19.7,7.4,0
https://www.boxscoregeeks.com/players/636-walter-herrmann,Walter Herrmann,3.5,59,630,.173,.046,.6,-1.7,17.1,8.2,1.7
https://www.boxscoregeeks.com/players/631-wally-szczerbiak,Wally Szczerbiak,2.7,74,1526,.228,.144,4.6,1.4,16.3,7.3,2.6
https://www.boxscoregeeks.com/players/455-von-wafer,Von Wafer,2.0,63,1225,.142,.057,1.5,-1.3,23.9,4.4,2.8
https://www.boxscoregeeks.com/players/432-vladimir-radmanovic,Vladimir Radmanovic,3.7,78,1444,.166,.018,.5,-2.5,17.9,7.4,2.7
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.4,80,2946,.195,.110,6.8,.3,27.1,6.7,6.1
https://www.boxscoregeeks.com/players/160-udonis-haslem,Udonis Haslem,4.5,75,2560,.268,.098,5.2,.0,14.9,11.6,1.6
https://www.boxscoregeeks.com/players/368-tyson-chandler,Tyson Chandler,5.0,45,1445,.334,.164,4.9,2.0,13.2,13.1,.7
https://www.boxscoregeeks.com/players/28-tyrus-thomas,Tyrus Thomas,4.0,79,2174,.262,.092,4.2,-.2,18.9,11.2,1.7
https://www.boxscoregeeks.com/players/651-tyronn-lue,Tyronn Lue,1.0,44,521,.126,.033,.4,-2.1,16.9,4.2,5.5
https://www.boxscoregeeks.com/players/420-troy-murphy,Troy Murphy,4.5,73,2482,.402,.232,12.0,4.1,20.1,16.7,3.3
https://www.boxscoregeeks.com/players/143-trey-johnson,Trey Johnson,2.0,4,14,-.542,-.627,-.2,-22.6,13.6,3.4,0
https://www.boxscoregeeks.com/players/205-trevor-ariza,Trevor Ariza,3.0,82,1998,.302,.217,9.0,3.7,17.5,8.5,3.5
https://www.boxscoregeeks.com/players/563-trenton-hassell,Trenton Hassell,2.0,53,1094,.157,.073,1.7,-.8,8.5,6.4,2.2
