NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/2954-zoran-dragic,Zoran Dragic,2.0,16,75,-.012,-.088,-.1,-5.8,17.9,5.1,3.2
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,73,1730,.334,.134,4.8,1.1,16.8,13.9,4.9
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.0,71,2304,.341,.140,6.7,1.3,23.8,15.6,3.2
https://www.boxscoregeeks.com/players/1481-zach-lavine,Zach LaVine,1.0,77,1902,.055,-.039,-1.6,-4.3,19.6,5.4,7.0
https://www.boxscoregeeks.com/players/2942-yuki-togashi,Yuki Togashi,1.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/1246-xavier-silas,Xavier Silas,2.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/152-xavier-henry,Xavier Henry,2.5,9,86,.011,-.065,-.1,-5.1,11.2,2.2,1.7
https://www.boxscoregeeks.com/players/67-wilson-chandler,Wilson Chandler,3.0,78,2471,.166,.090,4.6,-.3,21.1,9.2,2.6
https://www.boxscoregeeks.com/players/1334-willie-reed,Willie Reed,3.5,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,2.0,52,951,.038,-.038,-.7,-4.3,15.4,4.0,3.4
https://www.boxscoregeeks.com/players/2988-will-cherry,Will Cherry,1.0,8,69,.002,-.092,-.1,-5.9,10.4,3.5,5.6
https://www.boxscoregeeks.com/players/76-will-bynum,Will Bynum,1.0,7,67,-.209,-.303,-.4,-12.5,15.8,4.3,12.9
https://www.boxscoregeeks.com/players/1305-will-barton,Will Barton,2.7,58,983,.184,.108,2.2,.3,19.4,7.9,4.0
https://www.boxscoregeeks.com/players/281-wesley-matthews,Wesley Matthews,2.5,60,2024,.243,.167,7.0,2.1,22.7,5.3,3.3
https://www.boxscoregeeks.com/players/184-wesley-johnson,Wesley Johnson,3.0,76,2245,.150,.074,3.5,-.8,16.1,6.8,2.7
https://www.boxscoregeeks.com/players/181-wayne-ellington,Wayne Ellington,2.0,65,1675,.121,.045,1.6,-1.7,18.6,6.0,3.0
https://www.boxscoregeeks.com/players/1368-vitor-faverani,Vitor Faverani,5.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,3.0,66,1091,.084,.007,.2,-2.8,16.9,5.9,3.5
https://www.boxscoregeeks.com/players/1417-victor-oladipo,Victor Oladipo,2.0,72,2573,.141,.065,3.5,-1.1,24.1,5.6,5.5
https://www.boxscoregeeks.com/players/1306-victor-claver,Victor Claver,3.0,10,76,.219,.143,.2,1.4,15.2,12.6,.6
