NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/162-zydrunas-ilgauskas,Zydrunas Ilgauskas,5.0,78,2615,.272,.117,6.4,.6,24.2,12.3,1.8
https://www.boxscoregeeks.com/players/865-zoran-planinic,Zoran Planinic,2.0,43,515,.121,.065,.7,-1.1,20.2,6.4,4.1
https://www.boxscoregeeks.com/players/819-zendon-hamilton,Zendon Hamilton,5.0,16,159,.161,.006,.0,-2.9,15.4,12.7,1.8
https://www.boxscoregeeks.com/players/841-zeljko-rebraca,Zeljko Rebraca,5.0,58,928,.238,.083,1.6,-.5,17.5,9.5,1.3
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,74,1397,.274,.119,3.5,.6,15.7,13.0,2.1
https://www.boxscoregeeks.com/players/827-zarko-cabarkapa,Zarko Cabarkapa,4.0,40,475,.224,.068,.7,-.9,24.1,10.3,2.5
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.2,46,1603,.182,.027,.9,-2.2,26.1,13.2,2.6
https://www.boxscoregeeks.com/players/964-yuta-tabuse,Yuta Tabuse,1.0,4,17,.188,.132,.0,1.0,19.8,11.3,8.5
https://www.boxscoregeeks.com/players/417-yao-ming,Yao Ming,5.0,80,2447,.347,.192,9.8,2.9,28.7,13.1,1.2
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,1.4,57,1066,-.014,-.070,-1.6,-5.3,19.7,6.0,4.5
https://www.boxscoregeeks.com/players/911-wesley-person,Wesley Person,2.7,41,667,.207,.151,2.1,1.6,19.0,6.0,2.8
https://www.boxscoregeeks.com/players/936-wang-zhizhi,Wang Zhizhi,5.0,20,92,.195,.040,.1,-1.8,22.4,9.4,2.6
https://www.boxscoregeeks.com/players/839-walter-mccarty,Walter McCarty,4.0,72,906,.098,-.057,-1.1,-4.9,13.8,7.3,2.0
https://www.boxscoregeeks.com/players/631-wally-szczerbiak,Wally Szczerbiak,3.0,81,2558,.197,.137,7.3,1.2,23.5,5.7,3.6
https://www.boxscoregeeks.com/players/823-voshon-lenard,Voshon Lenard,2.0,3,54,.058,.002,.0,-3.0,25.8,5.3,5.3
https://www.boxscoregeeks.com/players/432-vladimir-radmanovic,Vladimir Radmanovic,3.3,63,1856,.164,.082,3.2,-.5,19.2,7.5,2.2
https://www.boxscoregeeks.com/players/932-vlade-divac,Vlade Divac,5.0,15,130,.152,-.003,.0,-3.2,12.6,11.8,7.0
https://www.boxscoregeeks.com/players/805-vitaly-potapenko,Vitaly Potapenko,5.0,33,335,.264,.109,.8,.3,16.8,11.2,1.3
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.5,77,2828,.207,.151,8.9,1.6,32.0,6.8,5.6
https://www.boxscoregeeks.com/players/837-vin-baker,Vin Baker,5.0,27,204,-.047,-.202,-.9,-9.4,8.2,9.2,2.4
https://www.boxscoregeeks.com/players/681-viktor-khryapa,Viktor Khryapa,3.0,32,523,.124,.068,.7,-1.0,12.4,9.9,2.3
https://www.boxscoregeeks.com/players/160-udonis-haslem,Udonis Haslem,4.0,80,2675,.341,.185,10.3,2.7,15.6,13.0,1.9
https://www.boxscoregeeks.com/players/368-tyson-chandler,Tyson Chandler,5.0,80,2189,.463,.308,14.0,6.5,14.0,17.0,1.4
https://www.boxscoregeeks.com/players/651-tyronn-lue,Tyronn Lue,1.0,70,2007,.133,.076,3.2,-.7,18.8,3.6,7.7
https://www.boxscoregeeks.com/players/420-troy-murphy,Troy Murphy,4.5,70,2375,.244,.089,4.4,-.3,21.7,15.3,2.0
https://www.boxscoregeeks.com/players/699-troy-hudson,Troy Hudson,1.0,79,1729,.047,-.009,-.3,-3.4,19.2,2.9,7.9
https://www.boxscoregeeks.com/players/205-trevor-ariza,Trevor Ariza,2.8,80,1382,.191,.135,3.9,1.1,16.3,8.4,3.0
https://www.boxscoregeeks.com/players/563-trenton-hassell,Trenton Hassell,2.5,82,2068,.132,.076,3.3,-.7,12.6,5.1,3.0
