NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/162-zydrunas-ilgauskas,Zydrunas Ilgauskas,5.0,81,2434,.175,.021,1.1,-2.4,27.4,12.0,2.5
https://www.boxscoregeeks.com/players/819-zendon-hamilton,Zendon Hamilton,5.0,3,12,.217,.062,.0,-1.1,24.0,16.0,0
https://www.boxscoregeeks.com/players/841-zeljko-rebraca,Zeljko Rebraca,5.0,30,488,.207,.053,.5,-1.4,19.5,9.0,.9
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.4,77,1301,.297,.142,3.9,1.3,24.0,12.7,1.5
https://www.boxscoregeeks.com/players/417-yao-ming,Yao Ming,5.0,82,2383,.324,.169,8.4,2.2,22.2,13.6,2.8
https://www.boxscoregeeks.com/players/911-wesley-person,Wesley Person,2.1,66,1941,.162,.094,3.8,-.2,18.0,4.7,2.8
https://www.boxscoregeeks.com/players/936-wang-zhizhi,Wang Zhizhi,5.0,41,412,.048,-.106,-.9,-6.4,21.2,9.0,1.2
https://www.boxscoregeeks.com/players/839-walter-mccarty,Walter McCarty,4.1,82,1949,.225,.071,2.9,-.9,12.3,7.1,2.6
https://www.boxscoregeeks.com/players/1050-walt-williams,Walt Williams,3.0,66,1161,.183,.115,2.8,.5,15.0,8.6,2.4
https://www.boxscoregeeks.com/players/631-wally-szczerbiak,Wally Szczerbiak,2.7,52,1836,.184,.115,4.4,.5,23.9,6.3,3.6
https://www.boxscoregeeks.com/players/823-voshon-lenard,Voshon Lenard,2.0,63,1930,.075,.006,.2,-2.9,22.3,5.3,3.6
https://www.boxscoregeeks.com/players/1027-vladimir-stepania,Vladimir Stepania,5.0,79,1594,.324,.169,5.6,2.2,13.3,16.7,.7
https://www.boxscoregeeks.com/players/432-vladimir-radmanovic,Vladimir Radmanovic,3.5,72,1910,.153,.042,1.7,-1.8,18.2,8.1,2.4
https://www.boxscoregeeks.com/players/932-vlade-divac,Vlade Divac,5.0,80,2384,.302,.148,7.3,1.5,16.0,11.6,5.5
https://www.boxscoregeeks.com/players/805-vitaly-potapenko,Vitaly Potapenko,5.0,26,403,.144,-.011,-.1,-3.4,12.4,10.6,.5
https://www.boxscoregeeks.com/players/1054-vincent-yarbrough,Vincent Yarbrough,2.0,59,1381,.099,.030,.9,-2.1,14.1,5.6,4.5
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,3.0,43,1471,.175,.106,3.2,.2,28.8,6.1,4.7
https://www.boxscoregeeks.com/players/837-vin-baker,Vin Baker,5.0,52,942,.200,.045,.9,-1.7,13.8,10.1,1.5
https://www.boxscoregeeks.com/players/368-tyson-chandler,Tyson Chandler,5.0,75,1826,.297,.143,5.4,1.4,18.2,13.5,2.0
https://www.boxscoregeeks.com/players/651-tyronn-lue,Tyronn Lue,1.0,75,1986,.145,.064,2.6,-1.1,15.6,3.6,6.4
