NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/3267-zhou-qi,Zhou Qi,5.0,1,1,1.424,1.133,.0,32.2,96.0,0,0
https://www.boxscoregeeks.com/players/3470-zhaire-smith,Zhaire Smith,2.0,6,111,.159,.051,.1,-1.5,17.3,5.6,4.3
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,68,878,.356,.065,1.2,-1.1,14.6,14.5,5.0
https://www.boxscoregeeks.com/players/3384-zach-smith,Zach Smith,3.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,5.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/3409-zach-lofton,Zach Lofton,2.0,1,4,-.346,-.454,.0,-17.2,0,0,0
https://www.boxscoregeeks.com/players/1481-zach-lavine,Zach LaVine,2.2,63,2171,.202,.093,4.2,-.2,33.0,6.5,6.3
https://www.boxscoregeeks.com/players/3327-zach-collins,Zach Collins,4.8,77,1356,.294,.022,.6,-2.4,18.1,11.5,2.5
https://www.boxscoregeeks.com/players/3437-yuta-watanabe,Yuta Watanabe,4.0,15,174,.016,-.165,-.6,-8.2,10.8,8.6,2.2
https://www.boxscoregeeks.com/players/3199-yogi-ferrell,Yogi Ferrell,1.0,71,1067,.234,.115,2.6,.5,18.9,4.9,6.2
https://www.boxscoregeeks.com/players/3439-yante-maten,Yante Maten,4.0,2,13,.162,-.020,.0,-3.7,7.4,11.1,0
https://www.boxscoregeeks.com/players/1246-xavier-silas,Xavier Silas,2.0,0,0,0,0,0,0,0,0,0
https://www.boxscoregeeks.com/players/67-wilson-chandler,Wilson Chandler,3.8,51,1177,.229,.060,1.5,-1.2,12.4,8.8,3.3
https://www.boxscoregeeks.com/players/3169-willy-hernangomez,Willy Hernangomez,5.0,58,812,.464,.173,2.9,2.3,24.9,18.4,3.5
https://www.boxscoregeeks.com/players/3099-willie-cauley-stein,Willie Cauley-Stein,5.0,81,2213,.426,.135,6.2,1.1,20.9,14.7,4.2
https://www.boxscoregeeks.com/players/1305-will-barton,Will Barton,3.0,43,1189,.145,.033,.8,-2.1,19.9,8.0,5.0
