NAME_URL,NAME,POS,G,M,AJP48,WP48,WP,POP48,PTS,REB,AST
https://www.boxscoregeeks.com/players/4-zaza-pachulia,Zaza Pachulia,5.0,59,1640,.345,.170,5.8,2.2,13.3,13.4,2.3
https://www.boxscoregeeks.com/players/433-zach-randolph,Zach Randolph,4.0,29,735,.304,.129,2.0,.9,21.2,14.7,3.1
https://www.boxscoregeeks.com/players/341-yi-jianlian,Yi Jianlian,5.0,37,203,.062,-.114,-.5,-6.6,18.7,11.6,1.2
https://www.boxscoregeeks.com/players/1246-xavier-silas,Xavier Silas,2.0,2,39,-.234,-.310,-.2,-12.7,13.6,5.0,3.7
https://www.boxscoregeeks.com/players/152-xavier-henry,Xavier Henry,2.4,47,759,.076,.000,.0,-3.1,15.1,6.7,2.2
https://www.boxscoregeeks.com/players/67-wilson-chandler,Wilson Chandler,3.0,8,215,.027,-.048,-.2,-4.6,16.8,9.2,3.8
https://www.boxscoregeeks.com/players/390-willie-green,Willie Green,2.0,55,922,.160,.084,1.6,-.5,21.0,4.2,2.1
https://www.boxscoregeeks.com/players/76-will-bynum,Will Bynum,1.0,38,514,-.016,-.106,-1.1,-6.4,19.1,5.2,6.2
https://www.boxscoregeeks.com/players/281-wesley-matthews,Wesley Matthews,2.5,66,2228,.172,.097,4.5,-.1,19.5,4.8,2.4
https://www.boxscoregeeks.com/players/184-wesley-johnson,Wesley Johnson,2.5,65,1468,.100,.024,.7,-2.3,12.8,5.8,1.9
https://www.boxscoregeeks.com/players/181-wayne-ellington,Wayne Ellington,2.0,54,973,.095,.020,.4,-2.5,15.3,4.8,1.6
https://www.boxscoregeeks.com/players/1231-walker-russell,Walker Russell,1.5,31,357,.029,-.054,-.4,-4.8,11.3,3.5,7.8
https://www.boxscoregeeks.com/players/455-von-wafer,Von Wafer,1.8,34,469,.079,.001,.0,-3.0,19.9,4.6,3.0
https://www.boxscoregeeks.com/players/432-vladimir-radmanovic,Vladimir Radmanovic,4.0,50,755,.237,.061,1.0,-1.2,14.0,9.1,3.4
https://www.boxscoregeeks.com/players/261-vince-carter,Vince Carter,2.6,61,1542,.152,.076,2.4,-.7,19.1,6.4,4.3
https://www.boxscoregeeks.com/players/512-vernon-macklin,Vernon Macklin,4.0,24,135,.407,.232,.7,4.1,16.3,12.1,1.8
https://www.boxscoregeeks.com/players/160-udonis-haslem,Udonis Haslem,4.0,64,1589,.274,.099,3.3,.0,11.6,14.2,1.3
https://www.boxscoregeeks.com/players/368-tyson-chandler,Tyson Chandler,5.0,63,2061,.503,.328,14.1,7.1,16.3,14.3,1.3
https://www.boxscoregeeks.com/players/28-tyrus-thomas,Tyrus Thomas,4.5,58,1013,.055,-.120,-2.5,-6.8,14.4,9.5,1.7
https://www.boxscoregeeks.com/players/290-tyreke-evans,Tyreke Evans,1.8,63,2162,.137,.059,2.7,-1.2,23.0,6.4,6.3
https://www.boxscoregeeks.com/players/525-tyler-honeycutt,Tyler Honeycutt,3.0,23,88,.160,.084,.2,-.5,10.9,7.6,3.8
https://www.boxscoregeeks.com/players/115-tyler-hansbrough,Tyler Hansbrough,4.7,66,1442,.201,.026,.8,-2.3,20.5,9.7,1.0
https://www.boxscoregeeks.com/players/74-ty-lawson,Ty Lawson,1.0,62,2124,.269,.179,7.9,2.5,22.5,5.1,9.1
https://www.boxscoregeeks.com/players/420-troy-murphy,Troy Murphy,4.0,62,956,.229,.053,1.1,-1.4,9.4,9.6,2.6
https://www.boxscoregeeks.com/players/471-tristan-thompson,Tristan Thompson,5.0,60,1424,.225,.050,1.5,-1.5,16.7,13.1,.9
https://www.boxscoregeeks.com/players/514-trey-thompkins,Trey Thompkins,4.0,32,119,.012,-.164,-.4,-8.2,23.0,9.7,1.2
https://www.boxscoregeeks.com/players/143-trey-johnson,Trey Johnson,2.0,11,61,.188,.112,.1,.4,16.4,9.4,3.1
https://www.boxscoregeeks.com/players/338-trevor-booker,Trevor Booker,4.0,54,1261,.318,.143,3.8,1.4,15.9,12.4,1.5
https://www.boxscoregeeks.com/players/205-trevor-ariza,Trevor Ariza,3.0,44,1350,.217,.141,4.0,1.3,15.8,7.6,4.8
https://www.boxscoregeeks.com/players/198-travis-outlaw,Travis Outlaw,3.5,45,500,.041,-.084,-.9,-5.7,16.0,5.9,1.5
https://www.boxscoregeeks.com/players/513-travis-leslie,Travis Leslie,3.0,10,45,.209,.133,.1,1.1,14.8,9.5,5.3
