Field1
Derrick Favors (college)
2010
1
3
Georgia Tech
NJN
2011
2020
53.6
1
3
1
2
1
2
1
John Wall (college)
2010
1
1
Kentucky
WAS
2011
2019
44.3
2
1
3
1
3
5
6
DeMarcus Cousins (college)
2010
1
5
Kentucky
SAC
2011
2019
44.1
3
2
4
5
4
4
2
Avery Bradley (college)
2010
1
19
Texas
BOS
2011
2020
16.1
5
4
2
3
2
1
9
John Henson (college)
2012
1
14
UNC
MIL
2013
2020
20.7
4
5
5
4
5
6
3
Xavier Henry (college)
2010
1
12
Kansas
MEM
2011
2015
0.8
6
8
8
6
6
3
4
Renardo Sidney (college)
Mississippi State
7
16
9
9
7
7
5
Lance Stephenson (college)
2010
2
40
Cincinnati
IND
2011
2019
16.7
8
11
7
8
11
12
7
Kenny Boynton (college)
Florida
15
12
6
7
8
9
8
Tiny Gallon (college)
Oklahoma
11
9
13
15
10
11
15
Abdul Gaddy (college)
Washington
10
13
10
16
16
14
11
Mouphtaou Yarou (college)
Villanova
9
10
11
20
26
18
16
Dante Taylor (college)
Pitt
16
14
18
13
23
16
14
Ryan Kelly (college)
2013
2
48
Duke
LAL
2014
2017
3.0
12
20
14
32
18
17
10
Wally Judge (college)
Rutgers University
19
18
20
17
19
15
17
Alex Oriakhi (college)
2013
2
57
Missouri
PHO
20
21
19
19
22
20
12
Michael Snaer (college)
Florida State
13
7
12
14
13
22
63
Mason Plumlee (college)
2013
1
22
Duke
BRK
2014
2020
34.3
18
55
17
12
12
10
21
Dominic Cheek (college)
Villanova
22
30
26
11
14
19
28
Daniel Orton (college)
2010
1
29
Kentucky
ORL
2012
2014
1.0
17
22
16
30
21
13
31
Milton Jennings (college)
Clemson
23
25
25
21
17
26
19
Jordan Hamilton (college)
2011
1
26
Texas
DAL
2012
2016
3.0
14
6
15
10
15
8
Maalik Wayns (college)
Villanova
2013
2014
-0.3
26
26
24
26
30
23
20
Dexter Strickland (college)
UNC
33
34
30
34
20
27
13
Elijah Johnson (college)
Kansas
29
24
27
18
27
28
55
Lorenzo Brown (college)
2013
2
52
NC State
MIN
2014
2019
-0.2
28
37
43
25
24
29
27
Peyton Siva (college)
2013
2
56
Louisville
DET
2014
2014
-0.2
38
39
39
29
29
25
24
Thomas Robinson (college)
2012
1
5
Kansas
SAC
2013
2017
4.6
24
31
28
27
36
40
38
John Jenkins (college)
2012
1
23
Vanderbilt
ATL
2013
2019
3.0
40
15
44
40
52
21
18
Tommy Mason-Griffin (college)
Oklahoma
27
46
23
22
33
24
59
Royce White (college)
2012
1
16
Iowa State
HOU
2014
2014
0.0
32
19
31
38
49
35
39
Tyler Honeycutt (college)
2011
2
35
