Text,Page_Title,Root
,Blake Griffin Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,MEM,NBA,C,68,883,12.9,.605,.000,.710,11.2,20.9,16.1,1.7,0.9,7.7,20.0,10.7,,0.8,1.2,2.0,.109,,-3.2,1.9,-1.2,0.2
2010-11,23,TOT,NBA,C,47,373,4.7,.478,.000,.875,7.6,16.5,12.0,1.4,1.3,3.5,23.5,8.7,,-0.2,0.5,0.3,.043,,-6.5,0.9,-5.7,-0.3
2010-11,23,MEM,NBA,C,45,369,4.9,.487,.000,.897,7.7,16.7,12.1,1.4,1.3,3.3,23.8,8.7,,-0.1,0.5,0.3,.045,,-6.3,0.8,-5.5,-0.3
2010-11,23,HOU,NBA,C,2,4,-13.6,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,17.4,0.0,11.0,,0.0,0.0,0.0,-0.179,,-23.1,3.2,-19.9,0.0
2011-12,24,TOT,NBA,C,20,139,12.4,.587,.000,.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,,0.1,0.2,0.3,.102,,-3.4,-0.4,-3.9,-0.1
2011-12,24,HOU,NBA,C,5,23,16.4,1.000,.000,.000,5.0,30.6,17.7,0.0,0.0,6.5,0.0,5.9,,0.1,0.0,0.1,.228,,-0.7,3.5,2.8,0.0
2011-12,24,POR,NBA,C,15,116,11.6,.541,.000,1.111,14.8,20.5,17.6,0.0,0.5,5.3,23.0,13.7,,0.1,0.1,0.2,.077,,-3.9,-1.2,-5.2,-0.1
2012-13,25,OKC,NBA,C,66,770,11.6,.619,.000,.500,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,,0.7,1.5,2.2,.134,,-3.9,2.4,-1.5,0.1
2013-14,26,OKC,NBA,C,23,192,2.6,.536,.000,.217,5.6,17.4,11.7,0.7,1.0,3.8,35.7,9.0,,-0.2,0.3,0.0,.012,,-8.1,0.7,-7.3,-0.3
Career,,,NBA,,224,2357,10.3,.587,.000,.642,10.3,18.9,14.7,1.6,1.3,6.0,23.0,10.1,,1.3,3.6,4.8,.099,,-4.4,1.7,-2.7,-0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,113,1252,10.5,.577,.000,.753,10.2,19.7,14.9,1.6,1.0,6.4,21.0,10.1,,0.7,1.6,2.4,.090,,-4.1,1.6,-2.5,-0.2
2 seasons,,OKC,NBA,,89,962,9.8,.605,.000,.450,10.0,17.5,14.0,1.8,1.8,5.5,26.3,9.9,,0.4,1.8,2.2,.110,,-4.7,2.0,-2.7,-0.2
1 season,,POR,NBA,,15,116,11.6,.541,.000,1.111,14.8,20.5,17.6,0.0,0.5,5.3,23.0,13.7,,0.1,0.1,0.2,.077,,-3.9,-1.2,-5.2,-0.1
2 seasons,,HOU,NBA,,7,27,12.0,.750,.000,.000,4.3,26.0,15.0,0.0,0.0,8.1,0.0,6.7,,0.1,0.0,0.1,.167,,-4.1,3.5,-0.6,0.0",Hasheem Thabeet Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,20,OKC,NBA,SG,76,1738,14.0,.551,.429,.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,,2.0,2.5,4.5,.124,,-0.7,1.2,0.5,1.1
2010-11,21,OKC,NBA,SG,82,2189,16.4,.598,.474,.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,,5.0,2.1,7.1,.156,,1.3,0.6,1.9,2.2
2011-12,22,OKC,NBA,SG,62,1946,21.1,.660,.464,.587,1.9,12.2,7.4,19.3,1.6,0.6,14.8,21.6,,7.5,1.8,9.3,.230,,4.1,0.2,4.3,3.1
2012-13,23,HOU,NBA,SG,78,2985,23.0,.600,.364,.592,2.4,11.9,7.2,25.7,2.4,1.0,14.9,29.0,,9.8,3.0,12.8,.206,,5.2,0.5,5.6,5.8
2013-14,24,HOU,NBA,SG,73,2777,23.5,.618,.401,.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,,10.1,2.7,12.8,.221,,5.4,0.2,5.6,5.3
2014-15,25,HOU,NBA,SG,81,2981,26.7,.605,.378,.561,2.8,14.2,8.5,34.6,2.6,1.6,14.9,31.3,,12.2,4.2,16.4,.265,,7.0,1.8,8.8,8.1
2015-16,26,HOU,NBA,SG,82,3125,25.3,.598,.406,.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,,10.7,2.6,13.3,.204,,6.4,0.2,6.6,6.8
2016-17,27,HOU,NBA,PG,81,2947,27.4,.613,.493,.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,,11.5,3.6,15.0,.245,,7.5,1.2,8.7,8.0
2017-18,28,HOU,NBA,SG,72,2551,29.8,.619,.498,.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,,11.6,3.8,15.4,.289,,8.5,1.4,9.9,7.7
2018-19,29,HOU,NBA,PG,78,2867,30.6,.616,.539,.449,2.5,17.8,10.0,39.5,2.7,1.7,14.5,40.5,,11.4,3.8,15.2,.254,,9.4,1.6,11.0,9.3
2019-20,30,HOU,NBA,SG,68,2483,29.1,.626,.557,.528,2.9,16.0,9.4,35.9,2.3,2.1,14.2,36.3,,9.9,3.2,13.1,.254,,8.1,1.6,9.6,7.3
Career,,,NBA,,833,28589,24.8,.611,.459,.527,2.6,14.6,8.6,32.2,2.3,1.2,15.2,30.7,,101.9,33.1,135.0,.227,,6.0,1.0,7.0,64.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,HOU,NBA,,613,22716,26.8,.612,.460,.530,2.6,15.3,9.0,36.7,2.3,1.4,15.5,33.4,,87.3,26.8,114.1,.241,,7.1,1.0,8.2,58.2
3 seasons,,OKC,NBA,,220,5873,17.2,.605,.457,.503,2.4,11.9,7.4,14.8,2.1,0.7,13.1,20.4,,14.6,6.4,21.0,.171,,1.6,0.6,2.3,6.3",James Harden Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,20,SAC,NBA,SG,72,2677,18.2,.529,.121,.399,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,,3.3,2.1,5.4,.097,,1.3,0.0,1.3,2.2
2010-11,21,SAC,NBA,SG,57,2107,14.4,.482,.159,.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,,-0.1,1.7,1.6,.036,,-0.1,0.2,0.0,1.1
2011-12,22,SAC,NBA,SG,63,2162,16.4,.512,.110,.287,3.1,12.0,7.3,22.1,2.0,1.0,14.4,23.8,,2.0,0.6,2.7,.059,,0.3,-0.9,-0.6,0.8
2012-13,23,SAC,NBA,SG,65,2016,18.1,.558,.174,.354,3.1,13.5,8.2,19.0,2.3,1.0,12.6,22.3,,3.6,0.8,4.4,.105,,2.0,-0.2,1.8,1.9
2013-14,24,NOP,NBA,SF,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,,1.8,1.3,3.1,.073,,1.3,-0.7,0.6,1.3
2014-15,25,NOP,NBA,SG,79,2690,17.7,.508,.195,.250,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,,2.4,2.2,4.6,.082,,1.4,-0.2,1.2,2.2
2015-16,26,NOP,NBA,SG,25,765,17.9,.534,.271,.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,,0.8,0.6,1.4,.087,,1.8,-0.1,1.7,0.7
2016-17,27,TOT,NBA,SF,40,788,15.5,.501,.319,.249,1.8,17.2,9.5,25.9,2.2,1.0,12.9,26.7,,-0.2,0.9,0.7,.045,,-0.1,0.5,0.4,0.5
2016-17,27,NOP,NBA,SF,26,474,15.8,.491,.308,.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,,-0.1,0.7,0.5,.053,,-0.9,0.9,0.0,0.2
2016-17,27,SAC,NBA,SF,14,314,14.9,.516,.336,.238,2.6,16.0,9.4,17.7,1.9,1.5,12.2,26.0,,0.0,0.3,0.2,.034,,1.0,-0.1,0.9,0.2
2017-18,28,MEM,NBA,PG,52,1607,21.1,.561,.354,.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,,3.1,1.2,4.2,.126,,4.9,-0.5,4.5,2.6
2018-19,29,IND,NBA,SG,69,1402,11.5,.483,.327,.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,,-1.7,2.0,0.3,.010,,-2.4,-0.3,-2.7,-0.2
Career,,,NBA,,594,18242,17.1,.517,.194,.303,3.1,14.0,8.5,26.3,2.0,1.0,14.1,25.6,,15.0,13.4,28.4,.075,,1.1,-0.3,0.8,13.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAC,NBA,,271,9276,16.8,.519,.146,.331,2.8,13.1,7.8,23.1,2.1,0.9,13.9,24.6,,8.7,5.6,14.3,.074,,0.9,-0.2,0.7,6.2
4 seasons,,NOP,NBA,,202,5957,17.8,.508,.183,.289,3.5,15.1,9.3,32.1,2.1,0.9,15.4,26.3,,4.9,4.7,9.6,.077,,1.2,-0.3,1.0,4.5
1 season,,IND,NBA,,69,1402,11.5,.483,.327,.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,,-1.7,2.0,0.3,.010,,-2.4,-0.3,-2.7,-0.2
1 season,,MEM,NBA,,52,1607,21.1,.561,.354,.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,,3.1,1.2,4.2,.126,,4.9,-0.5,4.5,2.6",Tyreke Evans Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,21,MIN,NBA,PG,41,1404,14.6,.476,.242,.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,,0.5,1.5,2.0,.070,,-0.4,1.4,1.0,1.1
2012-13,22,MIN,NBA,PG,57,1691,16.2,.482,.179,.514,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,,0.4,2.6,3.0,.085,,-0.8,1.9,1.1,1.3
2013-14,23,MIN,NBA,PG,82,2638,15.4,.491,.199,.422,2.5,11.9,7.1,37.8,3.6,0.3,21.8,16.4,,2.2,3.6,5.9,.107,,-0.6,1.7,1.2,2.1
2014-15,24,MIN,NBA,PG,22,692,15.2,.452,.233,.324,3.0,18.1,10.3,43.5,2.8,0.1,20.4,20.0,,0.1,0.4,0.5,.033,,-0.3,0.2,-0.1,0.3
2015-16,25,MIN,NBA,PG,76,2323,17.6,.529,.324,.536,2.0,14.1,8.2,41.4,3.5,0.4,21.0,17.7,,3.6,2.2,5.8,.119,,1.0,0.8,1.8,2.3
2016-17,26,MIN,NBA,PG,75,2469,16.8,.539,.302,.438,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,,4.5,1.7,6.1,.119,,1.2,-0.2,0.9,1.8
2017-18,27,UTA,NBA,PG,77,2254,15.4,.537,.330,.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,,1.5,3.8,5.3,.112,,-0.7,1.5,0.7,1.6
2018-19,28,UTA,NBA,PG,68,1899,14.0,.520,.348,.312,1.9,11.8,6.9,32.1,2.3,0.4,17.8,22.7,,0.9,2.8,3.7,.095,,-1.0,0.8,-0.2,0.9
2019-20,29,PHO,NBA,PG,65,2016,16.5,.535,.312,.327,2.5,14.4,8.4,39.7,2.2,0.5,17.9,20.4,,2.9,2.0,4.9,.117,,0.7,0.2,1.0,1.5
Career,,,NBA,,563,17386,15.9,.514,.284,.395,2.4,13.2,7.8,37.1,3.0,0.4,19.9,19.5,,16.7,20.5,37.2,.103,,0.0,1.0,0.9,12.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,353,11217,16.2,.503,.250,.454,2.5,12.8,7.6,39.2,3.4,0.3,21.2,18.1,,11.3,11.9,23.2,.099,,0.1,1.0,1.1,8.9
2 seasons,,UTA,NBA,,145,4153,14.7,.529,.338,.310,2.1,13.7,8.0,30.1,2.5,0.4,17.9,22.8,,2.4,6.6,9.0,.104,,-0.9,1.2,0.3,2.4
1 season,,PHO,NBA,,65,2016,16.5,.535,.312,.327,2.5,14.4,8.4,39.7,2.2,0.5,17.9,20.4,,2.9,2.0,4.9,.117,,0.7,0.2,1.0,1.5",Ricky Rubio Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,20,MIN,NBA,PG,81,2339,13.0,.511,.226,.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,,-0.6,0.7,0.1,.002,,-0.8,-2.1,-2.9,-0.5
2010-11,21,MIN,NBA,PG,53,983,7.1,.444,.338,.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,,-1.6,0.2,-1.3,-0.064,,-3.9,-2.4,-6.3,-1.1
2011-12,22,TOT,NBA,PG,29,416,11.2,.442,.260,.298,2.2,8.8,5.5,35.7,0.8,0.4,19.5,20.2,,0.0,0.1,0.1,.012,,-1.3,-3.4,-4.8,-0.3
2011-12,22,HOU,NBA,PG,11,135,8.8,.392,.220,.341,0.9,6.1,3.4,30.2,1.2,0.6,16.0,18.9,,-0.1,0.1,0.0,-0.006,,-3.2,-2.7,-5.9,-0.1
2011-12,22,POR,NBA,PG,18,281,12.3,.465,.278,.278,2.8,10.2,6.4,38.3,0.6,0.3,21.1,20.8,,0.1,0.1,0.1,.020,,-0.4,-3.8,-4.2,-0.2
Career,,,NBA,,163,3738,11.3,.490,.253,.255,1.3,8.1,4.6,26.7,1.6,0.1,19.9,22.3,,-2.1,1.0,-1.1,-0.015,,-1.7,-2.4,-4.0,-1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,134,3322,11.3,.496,.252,.250,1.2,8.0,4.5,25.6,1.7,0.1,20.0,22.5,,-2.1,0.9,-1.2,-0.018,,-1.7,-2.2,-3.9,-1.6
1 season,,POR,NBA,,18,281,12.3,.465,.278,.278,2.8,10.2,6.4,38.3,0.6,0.3,21.1,20.8,,0.1,0.1,0.1,.020,,-0.4,-3.8,-4.2,-0.2
1 season,,HOU,NBA,,11,135,8.8,.392,.220,.341,0.9,6.1,3.4,30.2,1.2,0.6,16.0,18.9,,-0.1,0.1,0.0,-0.006,,-3.2,-2.7,-5.9,-0.1",Jonny Flynn Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,21,GSW,NBA,PG,80,2896,16.3,.568,.332,.175,1.8,12.0,6.8,24.6,2.5,0.5,16.5,21.8,,3.0,1.6,4.7,.077,,1.1,-0.5,0.7,2.0
2010-11,22,GSW,NBA,PG,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,,5.4,1.3,6.6,.128,,3.0,-0.7,2.3,2.7
2011-12,23,GSW,NBA,PG,26,732,21.2,.605,.409,.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,,1.8,0.4,2.2,.144,,4.1,0.3,4.3,1.2
2012-13,24,GSW,NBA,PG,78,2983,21.3,.589,.432,.210,2.3,9.1,5.8,31.1,2.1,0.3,13.7,26.4,,8.4,2.8,11.2,.180,,5.3,0.1,5.4,5.6
2013-14,25,GSW,NBA,PG,78,2846,24.1,.610,.445,.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,,9.3,4.0,13.4,.225,,6.3,1.1,7.4,6.7
2014-15,26,GSW,NBA,PG,80,2613,28.0,.638,.482,.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,,11.5,4.1,15.7,.288,,8.2,1.7,9.9,7.9
2015-16,27,GSW,NBA,PG,79,2700,31.5,.669,.554,.250,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,,13.8,4.1,17.9,.318,,10.3,1.6,11.9,9.5
2016-17,28,GSW,NBA,PG,79,2638,24.6,.624,.547,.251,2.7,11.4,7.3,31.2,2.6,0.5,13.0,30.1,,8.7,3.9,12.6,.229,,6.7,0.3,6.9,5.9
2017-18,29,GSW,NBA,PG,51,1631,28.2,.675,.580,.350,2.7,14.4,9.0,30.3,2.4,0.4,13.3,31.0,,7.2,1.9,9.1,.267,,7.8,0.0,7.7,4.0
2018-19,30,GSW,NBA,PG,69,2331,24.4,.641,.604,.214,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,,7.2,2.5,9.7,.199,,7.1,-0.5,6.6,5.1
2019-20,31,GSW,NBA,PG,5,139,21.7,.557,.598,.317,3.0,17.8,10.1,42.3,1.7,1.3,14.6,33.6,,0.2,0.1,0.3,.103,,4.5,-0.6,3.9,0.2
Career,,,NBA,,699,23998,23.8,.623,.481,.237,2.3,11.8,7.2,31.5,2.5,0.5,14.2,27.9,,76.5,26.7,103.2,.207,,6.0,0.4,6.4,50.7",Stephen Curry Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,TOT,NBA,PF,47,624,15.0,.528,.010,.338,13.5,18.7,16.0,5.2,1.1,2.5,11.5,18.7,,0.8,0.6,1.4,.105,,-2.1,-1.4,-3.5,-0.2
2009-10,22,NYK,NBA,PF,24,252,14.0,.479,.022,.228,14.2,13.3,13.8,4.5,2.0,2.7,10.6,20.3,,0.1,0.2,0.3,.059,,-3.0,-1.6,-4.6,-0.2
2009-10,22,HOU,NBA,PF,23,372,15.7,.567,.000,.431,13.1,22.4,17.6,5.6,0.5,2.3,12.2,17.6,,0.6,0.4,1.0,.135,,-1.4,-1.3,-2.7,-0.1
2010-11,23,HOU,NBA,C,72,1125,13.0,.521,.006,.241,12.9,18.0,15.4,4.0,0.6,3.2,13.7,17.7,,0.8,1.0,1.8,.079,,-2.9,-1.4,-4.3,-0.7
2011-12,24,TOT,NBA,C,39,551,15.8,.522,.018,.285,12.8,26.3,19.5,4.7,1.3,3.6,14.3,17.9,,0.5,0.8,1.4,.118,,-1.8,0.3,-1.5,0.1
2011-12,24,HOU,NBA,C,32,469,15.1,.529,.022,.289,11.5,27.0,19.2,4.7,1.0,3.4,13.6,17.1,,0.5,0.7,1.1,.118,,-1.7,0.3,-1.4,0.1
2011-12,24,LAL,NBA,C,7,82,19.3,.492,.000,.267,20.0,22.1,21.1,4.2,3.2,5.3,17.3,22.6,,0.0,0.2,0.2,.120,,-2.7,0.3,-2.4,0.0
2012-13,25,LAL,NBA,PF,29,458,18.5,.533,.013,.394,20.3,19.7,20.0,4.7,0.9,3.0,12.5,20.2,,0.9,0.5,1.4,.147,,-0.1,-1.6,-1.6,0.0
2013-14,26,LAL,NBA,PF,72,1500,19.3,.579,.002,.347,13.8,24.3,19.0,5.9,0.9,3.1,11.1,19.7,,3.1,1.3,4.4,.141,,0.5,-1.0,-0.5,0.6
2014-15,27,LAL,NBA,C,70,1874,16.2,.494,.014,.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,.055,,-0.6,-1.6,-2.2,-0.1
2015-16,28,IND,NBA,C,73,1513,16.4,.534,.002,.228,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,,1.6,2.3,3.9,.124,,-0.7,0.0,-0.7,0.5
2016-17,29,MIN,NBA,C,7,47,5.5,.432,.000,.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,,-0.1,0.0,0.0,-0.033,,-7.1,-5.2,-12.3,-0.1
Career,,,NBA,,409,7692,16.3,.529,.008,.270,12.5,21.9,17.1,7.0,1.0,2.6,12.2,20.0,,8.7,7.7,16.4,.102,,-1.0,-1.0,-2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,178,3914,17.7,.529,.009,.282,12.8,23.3,17.9,7.5,1.0,2.7,11.4,21.3,,5.0,3.1,8.2,.100,,-0.2,-1.3,-1.5,0.5
3 seasons,,HOU,NBA,,127,1966,14.1,.532,.008,.287,12.6,20.9,16.7,4.5,0.7,3.1,13.4,17.5,,2.0,2.1,4.0,.099,,-2.3,-0.9,-3.3,-0.7
1 season,,IND,NBA,,73,1513,16.4,.534,.002,.228,11.3,21.2,16.3,9.5,1.2,2.0,13.2,20.3,,1.6,2.3,3.9,.124,,-0.7,0.0,-0.7,0.5
1 season,,NYK,NBA,,24,252,14.0,.479,.022,.228,14.2,13.3,13.8,4.5,2.0,2.7,10.6,20.3,,0.1,0.2,0.3,.059,,-3.0,-1.6,-4.6,-0.2
1 season,,MIN,NBA,,7,47,5.5,.432,.000,.154,19.6,15.1,17.4,0.0,1.1,0.0,22.4,16.8,,-0.1,0.0,0.0,-0.033,,-7.1,-5.2,-12.3,-0.1",Jordan Hill Stats | Basketball-Reference.com,undefined
"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,20,TOR,NBA,SG,77,1664,12.5,.554,.031,.379,4.8,10.9,7.9,4.9,1.3,0.8,9.4,18.1,,2.0,0.3,2.3,.066,,-1.5,-1.3,-2.8,-0.3
2010-11,21,TOR,NBA,SG,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,,2.8,0.5,3.2,.055,,-0.9,-1.5,-2.5,-0.3
2011-12,22,TOR,NBA,SG,63,2206,12.8,.503,.102,.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,,1.1,1.4,2.5,.054,,-1.4,-1.3,-2.7,-0.4
2012-13,23,TOR,NBA,SG,82,3013,14.7,.523,.097,.347,1.9,10.9,6.3,12.0,1.3,0.6,9.6,24.2,,3.1,1.6,4.7,.075,,-0.2,-1.2,-1.4,0.4
2013-14,24,TOR,NBA,SG,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,,5.8,3.0,8.8,.141,,1.9,-0.3,1.7,2.8
2014-15,25,TOR,NBA,SG,60,2100,17.4,.510,.089,.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,,2.6,1.4,4.0,.090,,0.5,-1.4,-0.9,0.6
2015-16,26,TOR,NBA,SG,78,2804,21.5,.550,.101,.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,,7.5,2.4,9.9,.169,,3.2,-0.7,2.5,3.2
2016-17,27,TOR,NBA,SG,74,2620,24.0,.552,.080,.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,,6.7,2.4,9.0,.166,,4.1,-1.0,3.0,3.3
2017-18,28,TOR,NBA,SG,80,2711,21.0,.555,.203,.396,2.5,10.4,6.5,25.0,1.5,0.6,9.5,29.6,,6.8,2.8,9.6,.170,,3.3,-0.6,2.8,3.2
2018-19,29,SAS,NBA,SG,77,2688,19.6,.542,.034,.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,,3.6,2.6,6.3,.112,,1.0,0.1,1.1,2.2
2019-20,30,SAS,NBA,SF,68,2316,21.6,.603,.033,.430,2.0,15.4,8.7,26.1,1.4,0.8,11.6,26.3,,5.9,1.3,7.3,.151,,2.3,-0.4,1.9,2.3
Career,,,NBA,,820,27990,18.2,.542,.094,.401,2.5,12.0,7.3,17.9,1.5,0.7,10.0,27.1,,47.9,19.7,67.5,.116,,1.2,-0.8,0.4,16.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,TOR,NBA,,675,22986,17.7,.536,.107,.406,2.6,11.2,6.9,15.9,1.5,0.6,9.6,27.1,,38.3,15.7,54.0,.113,,1.2,-1.0,0.2,12.5
2 seasons,,SAS,NBA,,145,5004,20.5,.570,.034,.378,2.1,15.9,9.1,26.9,1.5,1.0,11.6,27.2,,9.6,4.0,13.5,.130,,1.6,-0.1,1.5,4.4",DeMar DeRozan Stats | Basketball-Reference.com,undefined
